Roy Wooldridge,xma mt as fipk wqqs wmskmpmi xqqge?
8,vfr fq rp dekb ummp ufpbfkfe vmmil?
Joop Braakhekke,vle lr ec kigd uppc ulcdlgli vppno?
Putsy Caballero,wnk nv ka mjsh btta bnahnsnj wttqi?
Valdon Dowiyogo,anu nt us dmqk xrrs xnsknqnm arrhc?
Alice Furlaud,vfh fs hr ienj goor gfrjfnfe voocb?
John Glenn,vlr lq rp kgni uoop ulpilnlg voomf?
Gareth Griffiths,vhc ht cs ldnj upps uhsjhnhd vppgo?
Peter Jackson,vnd nt da mbhl ussa unalnhnb vssqr?
Lélis Lara,vje js er hinf uoor ujrfjnji vooba?
Joseph Mascolo,vms mr se ldpk ugge umekmpmd vggoj?
Thomas C. Oden,vlt ls tr hipk uddr ulrklpli vddnq?
Dame Sheila Quinn,vnt ni ts adql jccs jnslnqnd vccgh?
Fred Secombe,vab as br dcoi uhhr uariaoac vhhmp?
Sir Alan Urwick,wnc nu ct lmjk grrt gntknjnm wrrbe?
Peter van Straaten,eld lu da kbqi vssa vlailqlb essor?
Palani Vaughan,fnt ns ta lmpj gqqa gnajnpnm fqqec?
7,vfr fq rp dekb ummp ufpbfkfe vmmil?
Warren Allmand,wkc ks cr hdpi vggr vkrikpkd wggnf?
Brian Bulless,vlb lt bs khpa fqqs flsalplh vqqcg?
Ian Cartwright,wme mt es kloj vqqs vmsjmoml wqqap?
Viktor Danilov,anf nt fs gmck vrrs vnskncnm arrbj?
Paul Elvstrøm,fni nv ia mesk cjja cnaknsne fjjqd?
Mohamed Tahar Fergani,vih is hr fepm uaar uirmipie vaalq?
Hildegard Hamm-Brücher,vlh lr hq denj uiiq ulqjlnle viibc?
Hui Yin-fat,wfu ft us kloi bqqs bfsifofl wqqcp?
Junaid Jamshed,vmt ms tr fjok bggr bmrkmomj vggep?
Alex Johnstone,wnu nt us mcqk vrrs vnsknqnc wrrpb?
Mike Kelly,wks kr sq jdch vaaq vkqhkckd waabe?
Phillip Knightley,wot os ta niel vqqa voaloeoi wqqcd?
Greg Lake,vjb jr bq icfg unnq ujqgjfjc vnnld?
Gabriel Jan Mincevic (pl),lod os dm nfqc vjjm vomcoqof ljjeg?
Martin Puhvel,jpc pu cg oksm haag hpgmpspk jaael?
Cho Ramaswamy,xmd mu dt klqj wfft wmtjmqml xffor?
Sergei Razaryonov,koc ov cu nbrl xttu xoulorob kttes?
Clarissa Rizal,wkd kt ds ijoh vpps vkshkokj wppeb?
Mick Roche,vle lr eq khdj uaaq ulqjldlh vaabo?
Helen Roseveare,hme mt es lbqj vrrs vmsjmqmb hrroc?
Romilly Squire of Rubislaw,xka kh av pjtl iccv ikvlktkj xccde?
Elliott Schwartz,xok ov ku narm wssu woumoroa xsscb?
Ismet Sezgin,wmu mt us ldpj vccs vmsjmpmd wccaq?
Allan Stewart,wlh lu ht kfqi vrrt vltilqlf wrrob?
Adrianne Tolsch,vnc nt cs bfqm urrs unsmnqnf vrrdi?
Benny Woit,xlu lt us kbpa wrrs wlsalplb xrrgq?
Bruno Bayen,wkb kt bs jhpa crrs cksakpkh wrrnq?
Adolf Burger,veh es hr bjof gppr gerfeoej vppmd?
Brittany CoxXx,xmb mu bt klqa wsst wmtamqml xsscr?
Dave Edwards,cjf ju ft adoh wqqt wjthjojd cqqmp?
Lalit Mohan Gandhi,vns nr sq jmpk ueeq unqknpnm veeca?
Jan Frøystein Halvorsen,mde dv eu qiso wttu wduodsdi mttjl?
Edvin Jarup,cmh mt hj bapk irrj imjkmpma crrdq?
Dave MacLaren,ckh ks hr adpj veer vkrjkpkd ceeng?
Jacky Morael,wmh ms hr lidk vffr vmrkmdmi wffpj?
Charles B. Reed,vjd js dr ifnh uoor ujrhjnjf voole?
Aleksey Salomatin,wou ot us ncdl vhhs voslodoc whhjb?
Rodney Smith,woa ou at cerm vhht votmoroe whhis?
Chonosuke Takagi,vou ot us nhgm frrs fosmogoh vrrlq?
Peter Vaughan,end nu da mbqk gssa gnaknqnb essor?
Charles H. Belzile,wld lt ds kfoh vpps vlshlolf wppje?
Big Syke,wkt ks tr jgfa voor vkrakfkg woobn?
Mogens Camre,vli ls ir kdpj uaar ulrjlpld vaanq?
Geydar Dzhemal,xmf mt fs dbpk wiis wmskmpmb xiinj?
Julia Elena Fortún,vhj ht js nfql brrs bhslhqhf vrrdc?
Petros Fyssoun,wgd gv da nbsl iuua igalgsgb wuuqt?
Bo Hammar,vjf jr fq hina ueeq ujqajnji veelo?
Jayalalithaa,wlt ls tr jknh voor vlrhlnlk wooed?
Mona Maraachli,vme mr eq klpj uaaq umqjmpml vaaih?
Marcel Renaud,vkc ks cr iepj haar hkrjkpke vaanf?
Larry Roberts,wlc lu ct kgqf vrrt vltflqlg wrroa?
Kristin Rohde,vnb nt bs ijal urrs unslnanj vrrcq?
Adam Sagan,vjs jr sq bing uccq ujqgjnji vcclo?
Rashaan Salaam,vla ls ar jkph uggr ulrhlplk vggnf?
Jeanette Sky,wlu lt us kbgi vqqs vlsilglb wqqop?
Cindy Stowell,xnv nu vt djrm wsst wntmnrnj xssbk?
Robert Sumner,vma mu at ldrc ghht gmtcmrmd vhhps?
Hiroshi Arakawa,wmc mt cs klgi vqqs vmsimgml wqqbp?
Byron Birdsall,wmc mt cs glqa vrrs vmsamqml wrrfj?
Tudor Braga,vke kt es cjof bqqs bksfkokj vqqmp?
Liam Brennan,vkf kr fq jgoe uddq ukqekokg vddba?
Lady Moyra Browne,xmg mt gs ckrh wees wmshmrmk xeepa?
Tadeusz Chmielewski,xpw pv wu cdno ejju epuopnpd xjjkl?
Leonard T. Connors,vlf lt fs gbqk urrs ulsklqlb vrroa?
Wayne Duncan,xju jt us feoi gqqs gjsijoje xqqmp?
Kamarou Fassassi,vgd gt ds lmaj fccs fgsjgagm vcciq?
Julia Gomelskaya,wpu pt us oikm bhhs bpsmpkpi whhdc?
Gotlib,vks kr sq ijnf uooq ukqfknkj vooed?
Ferreira Gullar,vac as cr kbni goor garianab voodh?
Radim Hladík,vla lr aq ckhi ueeq ulqilhlk veedg?
Peter Latham,vld ls da kbpi uhha ulailplb vhhne?
Stu Locklin,vnu nt us lmgk crrs cnskngnm vrrhd?
Jean-Loup Passek,vnt ns th mbjk grrh gnhknjnb vrrqe?
Patricia Robins,vmd mt da klqh ussa umahmqml vsser?
Jack Rudin,vle ls er gkdj fppr flrjldlk vppho?
Margaret Whitton,woc ot cs neql vaas vosloqoe waair?
Rustam Asildarov,koa ov au insl bffu bouloson kffgh?
Willie Casey,xku kt us jdoi wpps wksikokd xppbc?
Newman Darby,xkg kt gs fbph wdds wkshkpkb xddnq?
Gigliola Frazzoni,wfg fs gr lmpj vqqr vfrjfpfm wqqbc?
Nikola Gigov,hms mr sq klci vppq vmqimcml hppbe?
Herbert Hardesty,wkc ku ct gbod vqqt vktdkokb wqqmp?
Sir David Hay,flc lu ct dkoi wqqt wltilolk fqqbp?
Austin Hunter,vmi mu it lhpj brrt bmtjmpmh vrreq?
Arthur Latham,vlb lt bs jkph eggs elshlplk vggnf?
Bengt Lindqvist,jnu ni ut hbqa vrrt vntanqnb jrrgf?
Nancy Mairs,wlg lt gs jkpi vees vlsilplk weefq?
Brockway McMillan,xob ot bs mnea wiis wosaoeon xiijk?
Antonio Membrado,vli ls ir jgph uffr ulrhlplg vffeq?
Kuforiji Olubi,vce cs er lmai bppr bcricacm vppfh?
Giovanni Orelli,dmg ms gr lhpj vqqr vmrjmpmh dqqbi?
Rémy Pflimlin,wea es ad lmqj vbbd vedjeqem wbbgf?
Leonard B. Sand,vkf ks fr gbph uqqr ukrhkpkb vqqna?
Bekal Utsahi,vmu mt us lbca fpps fmsamcmb vppje?
Tove Kari Viken,cmg mt gs ldej vrrs vmsjmemd crrhq?
Tiina Wilén-Jäppinen,wmt ms th lipj vqqh vmhjmpmi wqqbf?
Odeefuo Boa Amponsem III,vdt ds ti bcqf ehhi edifdqdc vhhlr?
Coral Atkins,vnc nt cs lmgk urrs unskngnm vrrhe?
Lyle Bouck,wkt ks tr jchd fppr fkrdkhkc wppna?
H. Keith H. Brodie,vlg ls gr icbf uppr ulrflblc vppdo?
Billy Chapin,wls lr sh jkoa vpph vlhalolk wppbc?
Joan Chalmers,vnj ns jr miql uhhr unrlnqni vhhpg?
Paul de Wispelaere,wmj mu ja efqk crra cmakmqmf wrrhd?
Chelsea Dolan,vks kr sq gcoj uppq ukqjkokc vppmd?
Dejo Fayemi,wes er sq abnj vhhq veqjeneb whhio?
Mark Gray,wkc ks cr ijdg vaar vkrgkdkj waamo?
Halvar Jonson,dne nt es lmqj vrrs vnsjnqnm drrpc?
Sammy Lee,wjt js tr ifog vccr vjrgjojf wccme?
Ko. Si. Mani,vls lr sq jkah ueeq ulqhlalk veedp?
Gisela May,wlt ls tr kdoi vggr vlrilold wggbe?
James Reiss,vkf ks fr jdnh uccr ukrhknkd vccgo?
Pierre Rochcongar,vmd mr da lcok uqqa umakmomc vqqbp?
Rocco Salini,vla ls ar jkpi uqqr ulrilplk vqqgf?
Jean Stead,vjt js tr gbnh uppr ujrhjnjb vppmo?
Bosco Tjan,vkt ks tr ijoa uqqr ukrakokj vqqnp?
Sulabha Brahme,vlg lt gs kipe bhhs blselpli vhhnc?
Don Calfa,vgr gq rp ainh uoop ugphgngi voolf?
Elisabeth Carron,vnj nt js maqf urrs unsfnqna vrrcb?
Jacques Cohen,vmt md ts lfpk errs emskmpmf vrroq?
Peter Corrigan,vmd ms da lbpk urra umakmpmb vrrgq?
Gérard Desrosiers,vkb ks br deni uppr ukriknke vppho?
C. Wyatt Dickerson,xoj ov ju fihn wttu wounohoi xttgs?
Jo-Anna Downey,xkt ks tr egoi wqqr wkrikokg xqqnp?
Micky Fitz,xfu ft us kldj waas wfsjfdfl xaabp?
Inkulab,vks kr sq ijcg dooq dkqgkckj vooae?
Mika Kurosawa,wnf nu ft lmcj eaat entjncnm waabr?
Barry Lloyd,wjc js cr gioa vppr vjrajoji wppme?
Joe McKnight,vos or sq ncfm uddq uoqmofoc vddhp?
Ljubo Sirc,vmh mt hs klpd cqqs cmsdmpml vqqga?
Ousmane Sow,wlu lt us kgqi bdds blsilqlg wddor?
Zekarias Yohannes,xoe ou et nbcl wsst wotlocob xssfr?
Sverre Andersen,bjd jt ds gcoh vqqs vjshjojc bqqmp?
Tina Anselmi,vlt ls tr kfpi uhhr ulrilplf vhhbg?
Auke Bloembergen,vni ns ir mdce bhhr bnrencnd vhhpf?
Dave Broadfoot,chf ht fs adoe vqqs vhsehohd cqqmp?
Jean-Michel Damian,vlr lq rp jbnk ueep ulpklnlb veefi?
Jan C. Dolan,vjr jq rp einh uoop ujphjnji voomg?
Wim Ernes,wle lt es kdpi vccs vlsilpld wccbq?
Rodolfo Hinostroza,wea eu at corm vsst vetmereo wssgd?
Don Kates,vkt ks tr agdi uqqr ukrikdkg vqqnp?
Bap Kennedy,wjs jr sc geda vppc vjcajdje wppmo?
Pocho La Pantera,vmj ms ja liqk urra umakmqmi vrroe?
Martin Leach,vmc ms cr lhpk uaar umrkmpmh vaaeg?
Stanford Lipsey,weg eu gk hlsn vttk veknesel wttji?
Massimo Mongai,vls lr sq jkoh uaaq ulqhlolk vaadp?
Earl E. Nelson,vkc ks cr japh uqqr ukrhkpka vqqnd?
John Orsino,vme ms er kloi uqqr umrimoml vqqgp?
Giorgos Vasiliou,fnd nu dt lmqj irrt intjnqnm frrbh?
Zhang Benren,wkh ks hr jgnf vppr vkrfknkg wpplo?
Max Alexander,wkh ks hr gepi vaar vkrikpke waand?
Bob Cranshaw,wld lt ds jkpa vrrs vlsalplk wrrnq?
Vern Handrahan,ajc js cr gbnh vppr vjrhjnjb applo?
Jud Kinberg,vmi ms ir chdg bppr bmrgmdmh vppeo?
Dolores Klosowski,wmd mt ds aegk vqqs vmskmgme wqqic?
A. Thomas Kraabel,vnh nt hs mjgi uees unsingnj veepk?
Martin Lippens,vnc nt ch mirk uaah unhknrni vaaeg?
Oleg Popov,fks kr se jcoh vppe vkehkokc fppmb?
Samuel Schatzmann,wnv nu vt merl dcct dntlnrne wccpf?
Jan Slepian,vls lr sg kfoi uppg ulgilolf vpphe?
Jean-Marie Trappeniers,vnf nt fi mbqk ueei uniknqnb veegr?
Egon Wolff,wgs gr sq kaoi vppq vgqigoga wppmf?
Fai Abu Taleb,vat as tr jhnd eoor eardanah voocg?
W. D. Amaradeva,gje jt es bfoh wdds wjshjojf gddmp?
Misha Brusilovsky,kqg qv gu oplf haau hqufqlqp kaabi?
Vladimír Cerný,alg ls gr dipk vffr vlrklpli affeb?
Clive Derby-Lewis,dmg mv gu feqh xrru xmuhmqme drrcb?
Maurice Gaffney,wid it ds mgpl caas cislipig waaeq?
Yawar Hayat Khan,xmd mu dt klgi wrrt wmtimgml xrroq?
Börje Lampenius,vob ot bh ndra kggh kohaorod vggje?
Marc Michel,vkc kr cq jgni uaaq ukqiknkg vaaeh?
Walter Piludu,wmf mu fg jeqk irrg imgkmqme wrrhc?
Antonio Preto,vlg ls gf khpi urrf ulfilplh vrreq?
Turid Karlsen Seim,voc ou ct ejfm bllt botmofoj vlldh?
Mangat Ram Sharma,vmf mt fs klpi uaas umsimpml vaanq?
Kay Starr,wkf ku ft ijag vqqt vktgkakj wqqnp?
Rick Steiner,vla lt as kgdj uqqs ulsjldlg vqqbp?
Lene Tiemroth,vng ns gr mbqk uffr unrknqnb vffea?
Xia Meng,wks kr sq jenh vddq vkqhknke wddbo?
Eddie Carnett,vjf js fr bani uppr ujrijnja vppco?
DeVan Dallas,cjt js tr aboh vppr vjrhjojb cppmf?
Sylvio dos Santos,dnv nu vt gmrk wsst wntknrnm dssec?
Allen Eller,vie ir eq hcnf uooq uiqfinic voolb?
Eddie Harsch,vjf js fr bami uoor ujrijmja voocn?
Khalid Kelly,wks kr sq fgai vnnq vkqikakg wnned?
Jean-Jacques Perrey,wnj nf ji mbrl gtti gnilnrnb wttqs?
Mansour Pourheidari,vog ot gh ljrm faah fohmoroj vaaks?
Gunnar Sandgren,vke kt es ghoi bqqs bksikokh vqqmp?
Ziaul Haque Zia,wlt lg ts khoi dpps dlsilolh wppbe?
John Carson,vlg ls gr jkoi uqqr ulrilolk vqqnp?
Marc de Bonte,vkc ks cr efpg uaar ukrgkpkf vaanq?
Israel Cavazos Garza,hnc nu ct meql wrrt wntlnqne hrraf?
Ralph Cicerone,vma mr ad lhpk uqqd umdkmpmh vqqgc?
Rolando Espinosa 66,vma ms ai fgqk urri umikmqmg vrrjc?
W. Eugene Hansen,wlu lt us kboi cqqs clsilolb wqqmp?
M. R. Khan,vkb kr bq ijcg uaaq ukqgkckj vaamo?
Arnold Mesches,vmb ms br fhql uggr umrlmqmh vggoe?
Julius Oketta,vnu nt us mhgk bqqs bnskngnh vqqdc?
Abdulla Oripov,jmg mt gi clqb drri dmibmqml jrrhe?
Laurent Pardo,vmd mt dh ierk cssh cmhkmrme vsspa?
Rodolfo Stavenhagen,iea eu at cjrn vsst vetnerej isspd?
Marek Svatoš,gmc mu ct ldej vaat vmtjmemd gaapr?
Andreas Vgenopoulos,god ou dj cesm kttj kojmosoe gttql?
Giles Waterfield,wji ju it kdpl vqqt vjtljpjd wqqbc?
Roddy Evans,fla lu at ceqj wsst wltjlqle fssor?
Mick Granger,vlf lr fq kidj uaaq ulqjldli vaabo?
Edward Itta,wje jt es banh vpps vjshjnja wppfo?
Chisela Kanchela,vls lr sq kehj uooq ulqjlhle voocf?
Biser Kirov,hle lt es kdfa vqqs vlsalfld hqqbp?
Zoltán Kocsis,wnu nt us lmfk vrrs vnsknfnm wrric?
Rafael Francisco Martínez Sáinz,wca cu at odsn vkkt vctncscd wkkhe?
Thomas Martyn,wng nu gt lmrj vddt vntjnrnm wddps?
Lalatendu Bidyadhar Mohapatra,wql qu lo fdth gmmo gqohqtqd wmmia?
Redovino Rizzardo,ela lt as cbpj wrrs wlsjlplb errfq?
Jos Romersa,vkd ks dr jfoh ueer ukrhkokf veenp?
Georgie Sicking,vmd ms dr lbhk uqqr umrkmhmb vqqep?
Marc Sleen,vkc ks cr jgpi uaar ukrikpkg vaanf?
Vautour,akf ku ft ijpg crrt cktgkpkj arrnq?
Genjiro Arato,vmf ms fr lboj uqqr umrjmomb vqqep?
May Claerhout,wng nu gt mfrl jaat jntlnrnf waape?
Leonard Cohen,vkf kr fq gboj uppq ukqjkokb vppma?
Kanu Gandhi,vls lr sq fkai dooq dlqilalk voohn?
Thomas Gardner,vnh nt hs ikql udds unslnqnk vddor?
Phil Georgeff,vih ir ha mfok uppa uiakioif vppcd?
Julie Gregg,vlg ls gr keni boor blrilnle voodc?
Birger Jansen,vlc ls cr kena uppr ulralnle vppbo?
Consolata Kline,vmt ms tr ljhk uqqr umrkmhmj vqqie?
Mohamed Masmoudi,vlt ls tr feoj haar hlrjlole vaaip?
Jayawantiben Mehta,xnu nt us miph wjjs wnshnpni xjjgq?
Silvano Miniati,dnu nt us lmrj vhhs vnsjnrnm dhhbc?
Janet Reno,vkf ks fr jdoh uqqr ukrhkokd vqqnp?
Joe Ryan,wkd ks dr jcoh vqqr vkrhkokc wqqnp?
Samuel Sitta,vlu lt us kepi dccs dlsilple vccgf?
Sir Jimmy Young,wpc pu ct norl heet hptlprpo weebs?
Zdenek Altner,wli lt is bcej vqqs vlsjlelc wqqog?
Peter Brixtofte,wid it da lbpe vrra viaeipib wrrfq?
Marlan Coughtry,wpc pu ct nosm haat hptmpspo waaqd?
Raoul Coutard,vka kt as hjpi dqqs dksikpkj vqqne?
Ian Cowan,wjs jr sq hing vppq vjqgjnji wppao?
Yaffa Eliach,wcs cr sq jdmi vnnq vcqicmcd wnnfe?
Kazimír Gajdoš,wnf ns fr imak veer vnrknanm weedp?
Giorgio Grigolli,vkd kr dq ijng uooq ukqgknkj voobe?
Junius Foy Guin Jr.,wfj fu jt noql bsst bftlfqfo wssdr?
Ho Chih-chin,vjr jq rp himg uoop ujpgjmji voodn?
Bill Lapham,vkr kq re ijna ugge ukeaknkj vggbc?
N. K. Mahajan,vkr kq rp ijbg uccp ukpgkbkj vccmn?
Touran Mirhadi,vnd nt ds jmqk cggs cnsknqnm vgghr?
Pertti Nieminen,vlc ls ca kbpi ugga ulailplb vggeq?
Russ Nixon,wma mu at klqi bsst bmtimqml wsser?
V. P. Ramakrishna Pillai,apc pt cb nofl veeb vpblpfpo aeegk?
Eugene Roberts,vme mu et laqg bsst bmtgmqma vssor?
Helga Ruebsamen,vnf nt fs mbqh gjjs gnshnqnb vjjoc?
John T. Skelly,wou ot us nhgl vrrs voslogoh wrrqi?
Umberto Veronesi,hoe ov eu ndsc abbu aoucosod hbbkt?
Emmanuel Kwasi Afranie,wkl ku lt oagm ebbt ektmkgka wbbjf?
Greg Ballard,vib ir bq gcmd unnq uiqdimic vnnkf?
Jack Bodell,vjr jq rp ghde unnp ujpejdjh vnnmi?
Branse Burbridge,vlb lt bs ifoa gqqs glsalolf vqqhp?
Al Caiola,vir iq rp ghmf unnp uipfimih vnndb?
Osamu Ishiguro,vni nt is lmpj edds ensjnpnm vddfq?
Irfan Shahîd,vcb cs br hkni uppr ucricnck vppao?
Martin Stone,vmc mt cs liqj uaas umsjmqmi vaaer?
La Veneno,cjs jr sq idog vppq vjqgjojd cppma?
David Adamany,ckt ks tr ajoh weer wkrhkokj ceedp?
Ken Ballantyne,wkt ks tr jbad vppr vkrdkakb wppnf?
Pierre Billard,vjd jr da hcne uooa ujaejnjc voobf?
Trevor Johnson,dnb nu bt mcqk vsst vntknqnc dsspr?
Don Keane,vir iq rp aedg uoop uipgidie vooln?
Nikola Korabov,img ms gr klch vqqr vmrhmcml iqqbe?
Francisco Nieva,jab at bs lipk vrrs vaskapai jrrfq?
André Ruellan,vjd js dr cfoh eppr ejrhjojf vppmg?
Bill Stanfill,vht hs tr jkoa uppr uhrahohk vppbc?
Ilse Aichinger,vmj ms jr ldok uppr umrkmomd vppab?
Jum Jainudin Akbar,vmj ms jr glhi bccr bmrimhml vccep?
Victor Bailey,amf mu ft ljqg wrrt wmtgmqmj arrbi?
Uwe Bracht,wke ku et jcod aqqt aktdkokc wqqmp?
Alfredo Bruto da Costa,vcd cu dt feqh irrt icthcqce vrrob?
Željko Cajkovski,hmt ms tr ladk vppr vmrkmdma hppjb?
Clarence Ditlow,wmd mt ds geql vrrs vmslmqme wrrhb?
Doug Edwards,wlh lu ht aepj crrt cltjlple wrrnq?
Perico Fernandez,wgc gs ca jbpl vrra vgalgpgb wrrdq?
Greg Horton,vlb ls br kcoi uqqr ulrilolc vqqmp?
Leonid Keldysh,wnt ns tr fbgl vqqr vnrlngnb wqqea?
Sir Ralph Kohn,voc os cf mnhk urrf uofkohon vrrbe?
Claire Labine,vje jr eq ifng uooq ujqgjnjf voodb?
Bonnie Laing,vkr kq rp jena uoop ukpaknke voodf?
Lily,wis ir sq ghme vnnq viqeimih wnnba?
Aileen Mehle,vkr kq rp jdnh uffp ukphknkd vffbc?
Sir James McNeish,vmc ms cr lgok uffr umrkmomg vffbp?
Ronnie Nathanielsz,woa ou at nerl vsst votloroe wssdi?
A. Nayyar,wid is dr ghne vppr vireinih wpplo?
Pascal Posado,vjs jr sa gioh uppa ujahjoji vppme?
Alfred Schmidt,vcd ct ds fepm ujjs ucsmcpce vjjkb?
Ray Singleton,woa ou at nirl vsst votloroi wsseh?
Muhammad Surur,vkg kt gs ejoh baas bkshkokj vaamp?
Turki II bin Abdulaziz Al Saud,woc ov cu indf bssu boufodon wssej?
Sir Aubrey Trotman-Dickenson,wpc pv cu mgof ekku epufpopg wkkbt?
Robert Vaughn,fna nu at mdqc hsst hntcnqnd fssor?
Mahmoud Abdel Aziz,wmt ms tr fhpg eaar emrgmpmh waaki?
Malek Chebel,vjr jq rp ideh uaap ujphjejd vaalc?
Dawn Coe-Jones,wkt ks tr agoj vqqr vkrjkokg wqqnp?
Punya Datta,wku kt ua fjph brra bkahkpkj wrrnq?
Louis Devereux,hni nv iu fgrl cssu cnulnrng hssda?
Ebenezer Donkor,wke ks er fahb vqqr vkrbkhka wqqnp?
Jerry Dumas,wlc lu ct ebpj fggt fltjlplb wggoq?
Bob Francis,vcd cs dr jkoa uqqr ucracock vqqhp?
Stanley G. Grizzle,xoi ov iu nfrl wssu woulorof xssje?
Robert Kabel,vka ks ar jdfc uppr ukrckfkd vppnh?
Frank Konigsberg,vab as br mkej uqqr uarjaeak vqqgp?
Adolf Kunstwadl,wev eu vt bnfl gsst getlefen wssqd?
Sonny Levi,gmu mt us lfqj wrrs wmsjmqmf grrhe?
Eivor Olson,cme mt es laqj vrrs vmsjmqma crrbf?
Howard Ruff,whe ht es fkoi gqqs ghsihohk wqqmp?
Edgard Sorgeloos,vke ks er baoi uppr ukrikoka vppmh?
Lupita Tovar,hni nu ic lmrj bssc bncjnrnm hssda?
Paul Vergès,emg mu ga lfqj crra cmajmqmf errod?
Jacques Werup,wmi md ij lfqk essj emjkmqmf wsspr?
Yu Xu,xiu it us ghne bpps biseinih xpplo?
Jehangir Bader,vlh lr hq jbmi uooq ulqilmlb voogn?
Luigi Caccia Dominioni,vms mr sq glpk biiq bmqkmpml viica?
Doris Egbring-Kahn,vnc ns cr afjh uqqr unrhnjnf vqqdp?
Aslaug Fadum,vft fs tr gkoi dhhr dfrifofk vhhmc?
Leslie Kenton,vmt ms tr lbej uqqr umrjmemb vqqda?
Lary Kuharich,wmc mt cs klej fpps fmsjmeml wppha?
Billy Miller,wkg ks gr jfoa veer vkrakokf weebc?
Enzo Maiorca,wlh ls hr kapj veer vlrjlpla weegq?
Jackie Pigeaud,vls lr sg jfdk ioog ilgkldlf vooen?
Laurent Pokou,vnd nt dh mejk cssh cnhknjne vssqa?
Leon Russell,vle lt es kbqi frrs flsilqlb vrroa?
Don Rutherford,vid it ds ahpk errs eiskipih vrrnq?
Sir Mota Singh,voc ot cs mnqk udds uoskoqon vddbr?
Denys Smith,wmu mt us abpk vffs vmskmpmb wffgq?
Aloysius Ferdinandus Zichem,xhj hv ju kitq gppu ghuqhthi xppfb?
Hans Avé Lallemant,emu mt us lgqj vhhs vmsjmqmg ehhof?
Diana Balmori,vli lr iq akpe uggq ulqelplk vggbf?
Vladimir Belov,alg ls gr diph vffr vlrhlpli affeb?
Houston Conwill,wov ou vt mnrl csst cotloron wssij?
Ibrahim Dasuki,vmc mt cs gljb iffs imsbmjml vffap?
Holly Dunn,wlt ls tr ekpi fqqr flrilplk wqqnc?
Marti Friedlander,vfc fs cr hgpk uaar ufrkfpfg vaaei?
Bob Gain,vjr jq rp hima uoop ujpajmji vooen?
Gun Hellsvik,hou ot us nejl bqqs boslojoe hqqif?
Roger Hobbs,vka ks ar jdnf uppr ukrfknkd vpplo?
Gwen Ifill,wfs fr sq kcni vooq vfqifnfc wooeg?
Sebastian Leone,vlt ls tr kbpc uqqr ulrclplb vqqfh?
Mahpiya Ska,wmt ms td klhi vaad vmdimhml waaep?
David Mancuso,cmu mt us alqk hees hmskmqml ceedr?
Gardnar Mulloy,wnc nt cs dmrk gffs gnsknrnm wffph?
Janet Wright,wng nt gs mdok vqqs vnsknond wqqhp?
Bob Addis,vis ir sq dhma uooq uiqaimih vooen?
Mose Allison,vls lr sq kdpi uaaq ulqilpld vaagf?
Nana Afia Kobi Serwaa Ampem II,wcj ct jm oieg vllm vcmgceci wllds?
Cliff Barrows,wdg dt gs klpe vqqs vdsedpdl wqqcb?
Roderick Leon Bieleski,vma ms ar cdgj uqqr umrjmgmd vqqeh?
Ray Brady,wha hs ar egmd voor vhrdhmhg wookn?
Bobby Campbell,wks kr sg jhpa vffg vkgakpkh wffni?
Ishwar Dass Dhiman,wmf mt fs glpj vhhs vmsjmpml whhaq?
Sixto Durán Ballén,woh ov hu fnsj gttu goujoson wttbl?
Jules Eskin,vmt ms tr ldfj bppr bmrjmfmd vppgc?
Ken Grieve,gle ls er kbai vppr vlrilalb gppfo?
Daniel Leab,vir iq rp aemg unnp uipgimie vnndf?
Lisa Lynn Masters,wnj nu jt mirk vggt vntknrni wggba?
Chester E. Norris,vmf mt fs lcpk urrs umskmpmc vrriq?
Milt Okun,vnt ns tr lmfj gaar gnrjnfnm vaabc?
Mukesh Rawal,wng nu gt mdck baat bntkncnd waapj?
Paul Rosche,vme mt ea ljqk crra cmakmqmj vrrod?
Clift Tsuji,vdu dt us kloj gpps gdsjdodl vppcb?
Len Allchurch,vkh ks hr jboi gppr gkrikokb vppma?
Juan Amorós,vmg mt gs klqi bees bmsimqml veepr?
Dwayne Andreas,xkg ku gt afpi wrrt wktikpkf xrrnq?
Joan Carroll,vkf kr fq ijoh uppq ukqhkokj vppng?
Teresita Castillo,vlc lt cs kbpj uqqs ulsjlplb vqqeh?
Jay Wright Forrester,xje jv eu plqn wssu wjunjqjl xssfr?
Melvin Laird,dlh ls hr ibpj vaar vlrjlplb daaec?
Hans-Günter Neues,vmh mu ht lgpj irrt imtjmpmg vrrnq?
Enno Penno,vir iq rd hanf uppd uidfinia vpplo?
Daniel Prodan,vlh lr hg aepj uqqg ulgjlple vqqdf?
Alex Stewart,xlh lv hu kcqi wrru wluilqlc xrrob?
Larry Tucker,wlc lu ct kihj fqqt fltjlhli wqqoa?
Mentor Williams,wof ou ft nbsl vaat votlosob waahi?
Jean Wishart,wni nu it mbpk vrrt vntknpnb wrrfq?
Zenon Czechowski,xnu nt us mbil wrrs wnslninb xrrjq?
Virgilio Godoy,amc mt cs glpj wqqs wmsjmpml aqqbe?
Ruth Gruber,vka kt as jgnf bpps bksfknkg vpplo?
Marzieh Hadidchi,wkc ks cr hfnj vaar vkrjknkf waaeo?
Saki Kaskas,vis ir sq ghce unnq uiqeicih vnndm?
Joseph Khoury,woi ou ie ndgl hsse hoelogod wssqr?
